transcirc_id	circ_strand	circ_chrom	tis_coordinate_hg38	tis_position_in_circrna
TC-hsa-TANC1_0023	+	chr2	159065910	125
TC-hsa-TANC1_0030	+	chr2	159065910	125
TC-hsa-TANC1_0032	+	chr2	159065910	125
TC-hsa-TANC1_0034	+	chr2	159065910	125
TC-hsa-TANC1_0037	+	chr2	159065910	107
TC-hsa-SP3_0014	-	chr2	173956151	82
TC-hsa-SP3_0014	-	chr2	173956188	45
TC-hsa-SP3_0015	-	chr2	173956151	82
TC-hsa-SP3_0015	-	chr2	173956188	45
TC-hsa-SP3_0019	-	chr2	173964524	30
TC-hsa-OLA1_0019	-	chr2	174229435	118
TC-hsa-OLA1_0020	-	chr2	174229435	17
TC-hsa-OLA1_0021	-	chr2	174229435	17
TC-hsa-OLA1_0022	-	chr2	174229435	118
TC-hsa-OLA1_0023	-	chr2	174229435	118
TC-hsa-CIR1_0007	-	chr2	174395622	14
TC-hsa-SP3_0002	-	chr2	173956151	205
TC-hsa-SP3_0002	-	chr2	173956188	168
TC-hsa-SP3_0002	-	chr2	173963835	49
TC-hsa-CIR1_0011	-	chr2	174395622	36
TC-hsa-CIR1_0012	-	chr2	174395622	75
TC-hsa-SP3_0007	-	chr2	173956151	82
TC-hsa-SP3_0007	-	chr2	173956188	45
TC-hsa-SP3_0009	-	chr2	173956151	82
TC-hsa-SP3_0009	-	chr2	173956188	45
TC-hsa-PPIG_0001	+	chr2	169584437	46
TC-hsa-PPIG_0001	+	chr2	169603663	121
TC-hsa-PPIG_0001	+	chr2	169604042	169
TC-hsa-PPIG_0003	+	chr2	169603663	22
TC-hsa-PPIG_0003	+	chr2	169604042	70
TC-hsa-PPIG_0006	+	chr2	169603663	22
TC-hsa-PPIG_0006	+	chr2	169604042	70
TC-hsa-PPIG_0008	+	chr2	169603663	22
TC-hsa-PPIG_0008	+	chr2	169604042	70
TC-hsa-PPIG_0010	+	chr2	169603663	22
TC-hsa-PPIG_0010	+	chr2	169604042	70
TC-hsa-PPIG_0012	+	chr2	169604042	17
TC-hsa-HSPD1_0002	-	chr2	197498818	33
TC-hsa-HSPD1_0002	-	chr2	197498836	15
TC-hsa-HSPD1_0004	-	chr2	197498818	33
TC-hsa-HSPD1_0004	-	chr2	197498836	15
TC-hsa-PMS1_0002	+	chr2	189791810	21
TC-hsa-PMS1_0005	+	chr2	189791810	21
TC-hsa-PMS1_0008	+	chr2	189791810	21
TC-hsa-PMS1_0015	+	chr2	189791810	21
TC-hsa-SPATS2L_0012	+	chr2	200329449	19
TC-hsa-SPATS2L_0012	+	chr2	200389245	73
TC-hsa-SPATS2L_0013	+	chr2	200329449	19
TC-hsa-SPATS2L_0013	+	chr2	200389245	73
TC-hsa-SPATS2L_0014	+	chr2	200329449	19
TC-hsa-SPATS2L_0014	+	chr2	200389245	73
TC-hsa-SPATS2L_0015	+	chr2	200329449	19
TC-hsa-SPATS2L_0015	+	chr2	200389245	73
TC-hsa-SPATS2L_0016	+	chr2	200389245	23
TC-hsa-SPATS2L_0017	+	chr2	200389245	23
TC-hsa-SPATS2L_0018	+	chr2	200389245	23
TC-hsa-SPATS2L_0019	+	chr2	200389245	23
TC-hsa-SPATS2L_0020	+	chr2	200389245	23
TC-hsa-CLK1_0026	-	chr2	200864613	21
TC-hsa-INPP1_0003	+	chr2	190360103	209
TC-hsa-INPP1_0005	+	chr2	190360103	209
TC-hsa-TFPI_0006	-	chr2	187554288	62
TC-hsa-STAT1_0022	-	chr2	191013661	18
TC-hsa-STAT1_0026	-	chr2	191013661	18
TC-hsa-FAM126B_0039	-	chr2	201045566	28
TC-hsa-FAM126B_0041	-	chr2	201045566	28
TC-hsa-FAM126B_0042	-	chr2	201045566	28
TC-hsa-FAM126B_0045	-	chr2	201045566	28
TC-hsa-TFPI_0018	-	chr2	187554288	62
TC-hsa-UBE2E3_0002	+	chr2	180982043	26
TC-hsa-UBE2E3_0004	+	chr2	180982043	26
TC-hsa-UBE2E3_0001	+	chr2	180982043	26
TC-hsa-PMS1_0009	+	chr2	189791810	21
TC-hsa-PMS1_0010	+	chr2	189791810	21
TC-hsa-PMS1_0012	+	chr2	189791810	21
TC-hsa-UBE2E3_0003	+	chr2	180982043	26
TC-hsa-UBE2E3_0006	+	chr2	180982043	26
TC-hsa-UBE2E3_0009	+	chr2	180982043	26
TC-hsa-UBE2E3_0010	+	chr2	180982043	26
TC-hsa-PMS1_0017	+	chr2	189791810	21
TC-hsa-UBE2E3_0005	+	chr2	180982043	26
TC-hsa-UBE2E3_0007	+	chr2	180982043	26
TC-hsa-UBE2E3_0008	+	chr2	180982043	26
TC-hsa-UBE2E3_0011	+	chr2	180982043	26
TC-hsa-PMS1_0001	+	chr2	189791810	21
TC-hsa-INPP1_0008	+	chr2	190360103	65
TC-hsa-INPP1_0010	+	chr2	190360103	65
TC-hsa-SPATS2L_0001	+	chr2	200329449	19
TC-hsa-SPATS2L_0001	+	chr2	200389245	73
TC-hsa-SPATS2L_0002	+	chr2	200329449	19
TC-hsa-SPATS2L_0002	+	chr2	200389245	73
TC-hsa-SPATS2L_0003	+	chr2	200329449	19
TC-hsa-SPATS2L_0003	+	chr2	200389245	73
TC-hsa-SPATS2L_0004	+	chr2	200329449	19
TC-hsa-SPATS2L_0005	+	chr2	200329449	19
TC-hsa-SPATS2L_0006	+	chr2	200329449	19
TC-hsa-SPATS2L_0006	+	chr2	200389245	73
TC-hsa-PPIL3_0011	-	chr2	200889022	31
TC-hsa-SPATS2L_0007	+	chr2	200329449	19
TC-hsa-SPATS2L_0007	+	chr2	200389245	73
TC-hsa-SPATS2L_0008	+	chr2	200329449	19
TC-hsa-SPATS2L_0008	+	chr2	200389245	73
TC-hsa-SPATS2L_0009	+	chr2	200329449	19
TC-hsa-SPATS2L_0009	+	chr2	200389245	73
TC-hsa-SPATS2L_0010	+	chr2	200329449	19
TC-hsa-SPATS2L_0010	+	chr2	200389245	73
TC-hsa-SPATS2L_0011	+	chr2	200329449	19
TC-hsa-SPATS2L_0011	+	chr2	200389245	73
TC-hsa-CLK1_0017	-	chr2	200864613	21
TC-hsa-FAM126B_0006	-	chr2	201045566	28
TC-hsa-STAT1_0025	-	chr2	191013661	18
TC-hsa-STAT1_0027	-	chr2	191013661	91
TC-hsa-INPP1_0002	+	chr2	190360103	209
TC-hsa-BZW1_0001	+	chr2	200813218	11
TC-hsa-BZW1_0001	+	chr2	200815473	207
TC-hsa-BZW1_0002	+	chr2	200813218	11
TC-hsa-BZW1_0002	+	chr2	200815473	207
TC-hsa-BZW1_0003	+	chr2	200815473	133
TC-hsa-BZW1_0004	+	chr2	200815473	120
TC-hsa-BZW1_0005	+	chr2	200815473	120
TC-hsa-NIF3L1_0001	+	chr2	200891944	295
TC-hsa-NIF3L1_0001	+	chr2	200892025	376
TC-hsa-PMS1_0003	+	chr2	189791810	21
TC-hsa-PMS1_0004	+	chr2	189791810	21
TC-hsa-PMS1_0006	+	chr2	189791810	21
TC-hsa-PMS1_0007	+	chr2	189791810	21
TC-hsa-PMS1_0011	+	chr2	189791810	21
TC-hsa-PMS1_0013	+	chr2	189791810	21
TC-hsa-PMS1_0014	+	chr2	189791810	21
TC-hsa-PMS1_0016	+	chr2	189791810	21
TC-hsa-INPP1_0004	+	chr2	190360103	209
TC-hsa-INPP1_0006	+	chr2	190360103	65
TC-hsa-INPP1_0007	+	chr2	190360103	65
TC-hsa-INPP1_0009	+	chr2	190360103	65
TC-hsa-INPP1_0011	+	chr2	190360103	51
TC-hsa-STAT1_0015	-	chr2	191013661	18
TC-hsa-STAT1_0019	-	chr2	191013661	18
TC-hsa-FAM126B_0019	-	chr2	201045566	28
TC-hsa-FAM126B_0029	-	chr2	201045566	28
TC-hsa-FAM126B_0035	-	chr2	201045566	28
TC-hsa-FAM126B_0037	-	chr2	201045566	28
TC-hsa-FAM126B_0043	-	chr2	201045566	28
TC-hsa-FAM126B_0025	-	chr2	201045566	28
TC-hsa-FAM126B_0036	-	chr2	201045566	28
TC-hsa-FAM126B_0040	-	chr2	201045566	28
TC-hsa-FAM126B_0044	-	chr2	201045566	28
TC-hsa-HSPD1_0007	-	chr2	197498818	33
TC-hsa-HSPD1_0007	-	chr2	197498836	15
TC-hsa-HSPE1_0001	+	chr2	197500377	242
TC-hsa-CREB1_0007	+	chr2	207555642	15
TC-hsa-CREB1_0011	+	chr2	207555642	15
TC-hsa-CREB1_0013	+	chr2	207555642	15
TC-hsa-ZDBF2_0001	+	chr2	206281850	103
TC-hsa-ZDBF2_0002	+	chr2	206281850	103
TC-hsa-ZDBF2_0003	+	chr2	206281850	103
TC-hsa-ZDBF2_0005	+	chr2	206281850	103
TC-hsa-FN1_0141	-	chr2	215435853	62
TC-hsa-FN1_0141	-	chr2	215435885	30
TC-hsa-RHBDD1_0001	+	chr2	226864640	37
TC-hsa-RHBDD1_0005	+	chr2	226864640	37
TC-hsa-RHBDD1_0008	+	chr2	226864640	37
TC-hsa-CREB1_0008	+	chr2	207555642	15
TC-hsa-CREB1_0010	+	chr2	207555642	15
TC-hsa-CREB1_0015	+	chr2	207555642	15
TC-hsa-CREB1_0003	+	chr2	207555642	15
TC-hsa-CREB1_0005	+	chr2	207555642	15
TC-hsa-CREB1_0006	+	chr2	207555642	15
TC-hsa-CREB1_0009	+	chr2	207555642	15
TC-hsa-CREB1_0012	+	chr2	207555642	15
TC-hsa-CREB1_0014	+	chr2	207555642	15
TC-hsa-EEF1B2_0001	+	chr2	206159980	22
TC-hsa-ZDBF2_0004	+	chr2	206281850	103
TC-hsa-RHBDD1_0009	+	chr2	226864640	37
TC-hsa-SMARCAL1_0002	+	chr2	216414705	59
TC-hsa-ZDBF2_0007	+	chr2	206281850	50
TC-hsa-CREB1_0001	+	chr2	207555642	15
TC-hsa-CREB1_0002	+	chr2	207555642	15
TC-hsa-RHBDD1_0012	+	chr2	226864640	37
TC-hsa-SMARCAL1_0001	+	chr2	216414705	96
TC-hsa-ZDBF2_0006	+	chr2	206281850	103
TC-hsa-ARPC2_0001	+	chr2	218217471	9
TC-hsa-ACSL3_0018	+	chr2	222908773	148
TC-hsa-ACSL3_0021	+	chr2	222908773	41
TC-hsa-ACSL3_0022	+	chr2	222908773	41
TC-hsa-ACSL3_0024	+	chr2	222908773	41
TC-hsa-RHBDD1_0026	+	chr2	226864640	37
TC-hsa-RHBDD1_0029	+	chr2	226864640	37
TC-hsa-RHBDD1_0030	+	chr2	226864640	37
TC-hsa-RHBDD1_0031	+	chr2	226864640	11
TC-hsa-RHBDD1_0016	+	chr2	226864640	37
TC-hsa-RHBDD1_0033	+	chr2	226864640	11
TC-hsa-ACSL3_0001	+	chr2	222908773	207
TC-hsa-CREB1_0004	+	chr2	207555642	15
TC-hsa-SERPINE2_0007	-	chr2	224001900	23
TC-hsa-SERPINE2_0015	-	chr2	224001900	23
TC-hsa-SERPINE2_0018	-	chr2	224001900	23
TC-hsa-SMARCAL1_0003	+	chr2	216414705	59
TC-hsa-RHBDD1_0027	+	chr2	226864640	37
TC-hsa-FN1_0132	-	chr2	215435853	155
TC-hsa-FN1_0132	-	chr2	215435885	123
TC-hsa-FN1_0132	-	chr2	215435977	31
TC-hsa-FN1_0138	-	chr2	215435853	62
TC-hsa-FN1_0138	-	chr2	215435885	30
TC-hsa-FN1_0139	-	chr2	215435853	20
TC-hsa-FN1_0140	-	chr2	215435853	171
TC-hsa-FN1_0140	-	chr2	215435885	139
TC-hsa-FN1_0140	-	chr2	215435977	47
TC-hsa-RHBDD1_0013	+	chr2	226864640	37
TC-hsa-RHBDD1_0014	+	chr2	226864640	37
TC-hsa-RHBDD1_0018	+	chr2	226864640	37
TC-hsa-RHBDD1_0019	+	chr2	226864640	37
TC-hsa-RHBDD1_0021	+	chr2	226864640	37
TC-hsa-RHBDD1_0024	+	chr2	226864640	37
TC-hsa-RHBDD1_0028	+	chr2	226864640	37
TC-hsa-RHBDD1_0032	+	chr2	226864640	11
TC-hsa-RHBDD1_0007	+	chr2	226864640	37
TC-hsa-RHBDD1_0010	+	chr2	226864640	37
TC-hsa-RHBDD1_0017	+	chr2	226864640	37
TC-hsa-RHBDD1_0022	+	chr2	226864640	37
TC-hsa-RHBDD1_0025	+	chr2	226864640	37
TC-hsa-FN1_0142	-	chr2	215435977	47
TC-hsa-RHBDD1_0002	+	chr2	226864640	37
TC-hsa-RHBDD1_0004	+	chr2	226864640	37
TC-hsa-RHBDD1_0011	+	chr2	226864640	37
TC-hsa-DNAJB2_0001	+	chr2	219279834	37
TC-hsa-ACSL3_0019	+	chr2	222908773	142
TC-hsa-ACSL3_0020	+	chr2	222908773	41
TC-hsa-ACSL3_0023	+	chr2	222908773	41
TC-hsa-ACSL3_0010	+	chr2	222908773	207
TC-hsa-ACSL3_0011	+	chr2	222908773	207
TC-hsa-ACSL3_0016	+	chr2	222908773	148
TC-hsa-ACSL3_0017	+	chr2	222908773	148
TC-hsa-CAB39_0008	+	chr2	230760002	44
TC-hsa-CAB39_0009	+	chr2	230760002	44
TC-hsa-PSMD1_0001	+	chr2	231056975	78
TC-hsa-ACSL3_0003	+	chr2	222908773	207
TC-hsa-ACSL3_0005	+	chr2	222908773	207
TC-hsa-ACSL3_0009	+	chr2	222908773	207
TC-hsa-ACSL3_0013	+	chr2	222908773	148
TC-hsa-ACSL3_0014	+	chr2	222908773	148
TC-hsa-ACSL3_0015	+	chr2	222908773	148
TC-hsa-ARMC9_0001	+	chr2	231206239	40
TC-hsa-ARMC9_0003	+	chr2	231206239	40
TC-hsa-ARMC9_0004	+	chr2	231206239	40
TC-hsa-ARMC9_0005	+	chr2	231206239	40
TC-hsa-ARMC9_0007	+	chr2	231206239	40
TC-hsa-ARMC9_0008	+	chr2	231206239	40
TC-hsa-ARMC9_0011	+	chr2	231206239	40
TC-hsa-ARMC9_0013	+	chr2	231206239	40
TC-hsa-ARMC9_0014	+	chr2	231206239	40
TC-hsa-ARMC9_0016	+	chr2	231206239	40
TC-hsa-DIS3L2_0005	+	chr2	232014928	94
TC-hsa-DIS3L2_0007	+	chr2	232014928	94
TC-hsa-TTLL4_0003	+	chr2	218737596	18
TC-hsa-CAB39_0001	+	chr2	230760002	44
TC-hsa-CAB39_0002	+	chr2	230760002	44
TC-hsa-CAB39_0003	+	chr2	230760002	44
TC-hsa-CAB39_0004	+	chr2	230760002	44
TC-hsa-CAB39_0006	+	chr2	230760002	44
TC-hsa-CAB39_0010	+	chr2	230760002	44
TC-hsa-CAB39_0012	+	chr2	230760002	44
TC-hsa-CAB39_0014	+	chr2	230760002	44
TC-hsa-CAB39_0015	+	chr2	230760002	44
TC-hsa-CAB39_0007	+	chr2	230760002	44
TC-hsa-CAB39_0011	+	chr2	230760002	44
TC-hsa-RHBDD1_0015	+	chr2	226864640	37
TC-hsa-RHBDD1_0003	+	chr2	226864640	37
TC-hsa-RHBDD1_0006	+	chr2	226864640	37
TC-hsa-RHBDD1_0020	+	chr2	226864640	37
TC-hsa-CAB39_0016	+	chr2	230760002	44
TC-hsa-ARMC9_0006	+	chr2	231206239	40
TC-hsa-ARMC9_0009	+	chr2	231206239	40
TC-hsa-ARMC9_0010	+	chr2	231206239	40
TC-hsa-ARMC9_0012	+	chr2	231206239	40
TC-hsa-ARMC9_0015	+	chr2	231206239	40
TC-hsa-ARMC9_0017	+	chr2	231206239	40
TC-hsa-ARMC9_0019	+	chr2	231206239	40
TC-hsa-ARMC9_0020	+	chr2	231206239	40
TC-hsa-ARMC9_0021	+	chr2	231206239	40
TC-hsa-DIS3L2_0009	+	chr2	232014928	94
TC-hsa-DIS3L2_0011	+	chr2	232014928	94
TC-hsa-DIS3L2_0013	+	chr2	232014928	94
TC-hsa-DIS3L2_0015	+	chr2	232014928	94
TC-hsa-DIS3L2_0016	+	chr2	232014928	94
TC-hsa-USP37_0141	-	chr2	218568257	41
TC-hsa-SERPINE2_0010	-	chr2	224001900	23
TC-hsa-SERPINE2_0016	-	chr2	224001900	23
TC-hsa-GIGYF2_0004	+	chr2	232735198	110
TC-hsa-GIGYF2_0014	+	chr2	232735198	110
TC-hsa-GIGYF2_0016	+	chr2	232735198	110
TC-hsa-GIGYF2_0020	+	chr2	232735198	44
TC-hsa-GIGYF2_0021	+	chr2	232735198	44
TC-hsa-GIGYF2_0022	+	chr2	232735198	44
TC-hsa-GIGYF2_0024	+	chr2	232735198	44
TC-hsa-GIGYF2_0025	+	chr2	232735198	44
TC-hsa-GIGYF2_0026	+	chr2	232735198	44
TC-hsa-GIGYF2_0027	+	chr2	232735198	44
TC-hsa-GIGYF2_0028	+	chr2	232735198	44
TC-hsa-GIGYF2_0029	+	chr2	232735198	44
TC-hsa-GIGYF2_0030	+	chr2	232735198	44
TC-hsa-GIGYF2_0031	+	chr2	232735198	44
TC-hsa-GIGYF2_0032	+	chr2	232735198	44
TC-hsa-GIGYF2_0033	+	chr2	232735198	44
TC-hsa-GIGYF2_0034	+	chr2	232735198	44
TC-hsa-GIGYF2_0035	+	chr2	232735198	44
TC-hsa-GIGYF2_0036	+	chr2	232735198	44
TC-hsa-SERPINE2_0013	-	chr2	224001900	23
TC-hsa-SERPINE2_0017	-	chr2	224001900	23
TC-hsa-ARMC9_0002	+	chr2	231206239	40
TC-hsa-ARMC9_0018	+	chr2	231206239	40
TC-hsa-GIGYF2_0015	+	chr2	232735198	110
TC-hsa-GIGYF2_0018	+	chr2	232735198	110
TC-hsa-GIGYF2_0023	+	chr2	232735198	44
TC-hsa-DIS3L2_0010	+	chr2	232014928	94
TC-hsa-DIS3L2_0014	+	chr2	232014928	94
TC-hsa-TASP1_0083	-	chr20	13630115	38
TC-hsa-TASP1_0113	-	chr20	13630115	38
TC-hsa-TASP1_0115	-	chr20	13630115	38
TC-hsa-CSNK2A1_0016	-	chr20	508551	110
TC-hsa-CSNK2A1_0016	-	chr20	508585	76
TC-hsa-CSNK2A1_0016	-	chr20	508607	54
TC-hsa-CSNK2A1_0017	-	chr20	508551	110
TC-hsa-CSNK2A1_0017	-	chr20	508585	76
TC-hsa-CSNK2A1_0017	-	chr20	508607	54
TC-hsa-CSNK2A1_0020	-	chr20	508551	110
TC-hsa-CSNK2A1_0020	-	chr20	508585	76
TC-hsa-CSNK2A1_0020	-	chr20	508607	54
TC-hsa-TASP1_0111	-	chr20	13630115	38
TC-hsa-DIS3L2_0001	+	chr2	232014928	94
TC-hsa-DIS3L2_0002	+	chr2	232014928	94
TC-hsa-DIS3L2_0003	+	chr2	232014928	94
TC-hsa-DIS3L2_0004	+	chr2	232014928	94
TC-hsa-DIS3L2_0008	+	chr2	232014928	94
TC-hsa-PSMF1_0001	+	chr20	1118753	1
TC-hsa-CSNK2A1_0003	-	chr20	508551	110
TC-hsa-CSNK2A1_0003	-	chr20	508585	76
TC-hsa-CSNK2A1_0003	-	chr20	508607	54
TC-hsa-CSNK2A1_0012	-	chr20	508551	110
TC-hsa-CSNK2A1_0012	-	chr20	508585	76
TC-hsa-CSNK2A1_0012	-	chr20	508607	54
TC-hsa-GPCPD1_0016	-	chr20	5604412	29
TC-hsa-DIS3L2_0006	+	chr2	232014928	94
TC-hsa-DIS3L2_0012	+	chr2	232014928	94
TC-hsa-HDLBP_0061	-	chr2	241252999	880
TC-hsa-HDLBP_0065	-	chr2	241252999	1432
TC-hsa-HDLBP_0065	-	chr2	241266869	103
TC-hsa-RRBP1_0023	-	chr20	17660507	22
TC-hsa-SEC23B_0009	+	chr20	18510835	14
TC-hsa-SLC23A2_0032	-	chr20	4932706	11
TC-hsa-GIGYF2_0006	+	chr2	232735198	110
TC-hsa-GIGYF2_0013	+	chr2	232735198	110
TC-hsa-GIGYF2_0017	+	chr2	232735198	110
TC-hsa-GIGYF2_0019	+	chr2	232735198	110
TC-hsa-TASP1_0054	-	chr20	13630115	38
TC-hsa-HDLBP_0067	-	chr2	241252999	1432
TC-hsa-HDLBP_0067	-	chr2	241266869	103
TC-hsa-HDLBP_0084	-	chr2	241266869	38
TC-hsa-SEC23B_0007	+	chr20	18510835	14
TC-hsa-HDLBP_0016	-	chr2	241252999	1432
TC-hsa-HDLBP_0016	-	chr2	241266869	103
TC-hsa-HDLBP_0017	-	chr2	241252999	1432
TC-hsa-HDLBP_0017	-	chr2	241266869	103
TC-hsa-HDLBP_0023	-	chr2	241252999	1432
TC-hsa-HDLBP_0023	-	chr2	241266869	103
TC-hsa-HDLBP_0046	-	chr2	241252999	457
TC-hsa-HDLBP_0052	-	chr2	241252999	880
TC-hsa-TPX2_0001	+	chr20	31742597	57
TC-hsa-TPX2_0007	+	chr20	31757426	20
TC-hsa-SEC23B_0006	+	chr20	18510835	14
TC-hsa-PLCB1_0011	+	chr20	8628319	26
TC-hsa-SLC23A2_0036	-	chr20	4932706	138
TC-hsa-HDLBP_0053	-	chr2	241252999	1432
TC-hsa-HDLBP_0053	-	chr2	241266869	103
TC-hsa-HDLBP_0059	-	chr2	241252999	184
TC-hsa-RHBDD1_0023	+	chr2	226864640	37
TC-hsa-HDLBP_0072	-	chr2	241252999	109
TC-hsa-HDLBP_0075	-	chr2	241252999	880
TC-hsa-HDLBP_0078	-	chr2	241266869	103
TC-hsa-NOP56_0003	+	chr20	2654482	69
TC-hsa-PLCB1_0010	+	chr20	8628319	26
TC-hsa-HDLBP_0062	-	chr2	241252999	1096
TC-hsa-HDLBP_0063	-	chr2	241252999	1432
TC-hsa-HDLBP_0063	-	chr2	241266869	103
TC-hsa-HDLBP_0064	-	chr2	241252999	451
TC-hsa-GPCPD1_0057	-	chr20	5604412	2
TC-hsa-GPCPD1_0062	-	chr20	5604412	29
TC-hsa-BTBD3_0001	+	chr20	11918459	126
TC-hsa-BTBD3_0003	+	chr20	11918459	126
TC-hsa-FERMT1_0014	-	chr20	6122831	145
TC-hsa-GPCPD1_0058	-	chr20	5604412	29
TC-hsa-SLC23A2_0038	-	chr20	4932706	134
TC-hsa-CAB39_0013	+	chr2	230760002	44
TC-hsa-SLC23A2_0022	-	chr20	4932706	11
TC-hsa-SLC23A2_0024	-	chr20	4932706	11
TC-hsa-SLC23A2_0026	-	chr20	4932706	11
TC-hsa-SLC23A2_0027	-	chr20	4932706	11
TC-hsa-SLC23A2_0028	-	chr20	4932706	138
TC-hsa-CAB39_0005	+	chr2	230760002	44
TC-hsa-TPX2_0005	+	chr20	31757426	20
TC-hsa-TPX2_0011	+	chr20	31757426	20
TC-hsa-GPCPD1_0060	-	chr20	5604412	29
TC-hsa-PSMF1_0002	+	chr20	1118753	1
TC-hsa-SLC23A2_0034	-	chr20	4932706	138
TC-hsa-GIGYF2_0001	+	chr2	232735198	110
TC-hsa-GIGYF2_0002	+	chr2	232735198	110
TC-hsa-GIGYF2_0007	+	chr2	232735198	110
TC-hsa-NAA20_0008	+	chr20	20033149	330
TC-hsa-TPX2_0013	+	chr20	31757426	20
TC-hsa-HDLBP_0060	-	chr2	241252999	250
TC-hsa-HDLBP_0070	-	chr2	241252999	85
TC-hsa-HDLBP_0073	-	chr2	241252999	37
TC-hsa-HDLBP_0074	-	chr2	241252999	142
TC-hsa-HDLBP_0085	-	chr2	241266869	103
TC-hsa-PLCB1_0013	+	chr20	8628319	26
TC-hsa-CSNK2A1_0004	-	chr20	508551	110
TC-hsa-CSNK2A1_0004	-	chr20	508585	76
TC-hsa-CSNK2A1_0004	-	chr20	508607	54
TC-hsa-HDLBP_0086	-	chr2	241266869	70
TC-hsa-HDLBP_0087	-	chr2	241266869	103
TC-hsa-HDLBP_0088	-	chr2	241266869	103
TC-hsa-GPCPD1_0040	-	chr20	5604412	29
TC-hsa-GPCPD1_0061	-	chr20	5604412	29
TC-hsa-NAA20_0005	+	chr20	20033149	446
TC-hsa-TPX2_0002	+	chr20	31742597	57
TC-hsa-TPX2_0002	+	chr20	31757426	127
TC-hsa-TPX2_0006	+	chr20	31757426	20
TC-hsa-TPX2_0008	+	chr20	31757426	20
TC-hsa-TPX2_0012	+	chr20	31757426	20
TC-hsa-SEC23B_0008	+	chr20	18510835	14
TC-hsa-CSNK2A1_0019	-	chr20	508551	110
TC-hsa-CSNK2A1_0019	-	chr20	508585	76
TC-hsa-CSNK2A1_0019	-	chr20	508607	54
TC-hsa-SNRPB_0002	-	chr20	2467668	91
TC-hsa-SNRPB_0002	-	chr20	2467731	28
TC-hsa-NOP56_0002	+	chr20	2654482	208
TC-hsa-TASP1_0072	-	chr20	13630115	38
TC-hsa-UBOX5_0003	-	chr20	3123396	11
TC-hsa-BTBD3_0004	+	chr20	11918459	126
TC-hsa-SLC23A2_0039	-	chr20	4932706	138
TC-hsa-SEC23B_0001	+	chr20	18510835	14
TC-hsa-SEC23B_0003	+	chr20	18510835	14
TC-hsa-C20orf27_0001	-	chr20	3760163	24
TC-hsa-GPCPD1_0063	-	chr20	5604412	29
TC-hsa-RALY_0013	+	chr20	34031580	59
TC-hsa-RALY_0015	+	chr20	34072075	93
TC-hsa-TPX2_0004	+	chr20	31742597	35
TC-hsa-TPX2_0004	+	chr20	31757426	105
TC-hsa-TASP1_0095	-	chr20	13630115	38
TC-hsa-BTBD3_0002	+	chr20	11918459	126
TC-hsa-MGME1_0003	+	chr20	17969811	11
TC-hsa-SEC23B_0002	+	chr20	18510835	14
TC-hsa-MKKS_0003	-	chr20	10420692	67
TC-hsa-MKKS_0003	-	chr20	10420737	22
TC-hsa-TASP1_0035	-	chr20	13630115	38
TC-hsa-PLCB1_0005	+	chr20	8628319	26
TC-hsa-PLCB1_0007	+	chr20	8628319	26
TC-hsa-PLCB1_0008	+	chr20	8628319	26
TC-hsa-UBOX5_0005	-	chr20	3123396	11
TC-hsa-TASP1_0034	-	chr20	13630115	38
TC-hsa-PLCB1_0006	+	chr20	8628319	26
TC-hsa-PLCB1_0014	+	chr20	8628319	26
TC-hsa-PLCB1_0009	+	chr20	8628319	26
TC-hsa-SEC23B_0005	+	chr20	18510835	14
TC-hsa-PLAGL2_0001	-	chr20	32202178	115
TC-hsa-GPCPD1_0036	-	chr20	5604412	29
TC-hsa-SLC23A2_0033	-	chr20	4932706	134
TC-hsa-SLC23A2_0037	-	chr20	4932706	11
TC-hsa-SLC23A2_0040	-	chr20	4932706	138
TC-hsa-SLC23A2_0041	-	chr20	4932706	138
TC-hsa-TASP1_0066	-	chr20	13630115	38
TC-hsa-TASP1_0107	-	chr20	13630115	38
TC-hsa-TASP1_0114	-	chr20	13630115	38
TC-hsa-TPX2_0009	+	chr20	31757426	20
TC-hsa-PLCB1_0012	+	chr20	8628319	26
TC-hsa-GPCPD1_0045	-	chr20	5604412	29
TC-hsa-RALY_0017	+	chr20	34072075	93
TC-hsa-RALY_0019	+	chr20	34072075	10
TC-hsa-RALY_0022	+	chr20	34072075	10
TC-hsa-RALY_0024	+	chr20	34072075	10
TC-hsa-RALY_0025	+	chr20	34072075	10
TC-hsa-RALY_0026	+	chr20	34072075	10
TC-hsa-RALY_0027	+	chr20	34072075	10
TC-hsa-RALY_0028	+	chr20	34072075	10
TC-hsa-RALY_0029	+	chr20	34072075	10
TC-hsa-RALY_0030	+	chr20	34072075	10
TC-hsa-RALY_0031	+	chr20	34072075	10
TC-hsa-RALY_0032	+	chr20	34072075	10
TC-hsa-RRBP1_0024	-	chr20	17660507	22
TC-hsa-MGME1_0001	+	chr20	17969811	11
TC-hsa-SEC23B_0010	+	chr20	18510835	3
TC-hsa-DYNLRB1_0003	+	chr20	34534648	97
TC-hsa-DYNLRB1_0005	+	chr20	34534648	93
TC-hsa-HDLBP_0089	-	chr2	241266869	38
TC-hsa-RALY_0002	+	chr20	34031580	59
TC-hsa-RALY_0003	+	chr20	34031580	59
TC-hsa-RALY_0004	+	chr20	34031580	59
TC-hsa-RALY_0005	+	chr20	34031580	59
TC-hsa-RALY_0006	+	chr20	34072075	93
TC-hsa-RALY_0007	+	chr20	34031580	59
